iter	Logloss
0	0.6275759398
1	0.5656880992
2	0.5156667487
3	0.4726431447
4	0.4360770058
5	0.4038563831
6	0.3761625603
7	0.3497964526
8	0.3261320901
9	0.3088551513
10	0.293389134
11	0.2793248355
12	0.2659578749
13	0.2544377864
14	0.2458475015
15	0.2362650641
16	0.2306953275
17	0.2253404851
18	0.2184675471
19	0.2129124319
20	0.2081496122
21	0.2037054105
22	0.2003271589
23	0.1960636979
24	0.1910687862
25	0.1888306877
26	0.1857008305
27	0.1837355033
28	0.1816169765
29	0.1797278643
30	0.1783829304
31	0.1747068606
32	0.1742893916
33	0.1717412279
34	0.1691812073
35	0.168152618
36	0.1668625203
37	0.1657554214
38	0.1650752736
39	0.1641554427
40	0.1627706346
41	0.1617459893
42	0.1610108831
43	0.1597051738
44	0.158630708
45	0.1577968933
46	0.1571011187
47	0.1563412859
48	0.1557716085
49	0.1551478889
50	0.1542086204
51	0.1532691342
52	0.1524136821
53	0.1515413494
54	0.1511931666
55	0.1506540327
56	0.1496535896
57	0.1486506088
58	0.1479446028
59	0.1476676367
60	0.1468301887
61	0.1458969377
62	0.1451418802
63	0.1444626016
64	0.1439275548
65	0.1427544792
66	0.1420117009
67	0.1413117558
68	0.1410692154
69	0.1405303864
70	0.139418516
71	0.1385936363
72	0.1377795332
73	0.1370908831
74	0.1367019264
75	0.1360447073
76	0.1357531672
77	0.135204797
78	0.1342289568
79	0.1338316672
80	0.1333391448
81	0.1328414989
82	0.1322301961
83	0.1318546055
84	0.1316175557
85	0.1310939987
86	0.1307009859
87	0.1300702931
88	0.1295689436
89	0.1290652883
90	0.1287731136
91	0.1281905727
92	0.1278545033
93	0.1273908041
94	0.1269367243
95	0.1265041921
96	0.1260627046
97	0.1257356117
98	0.1251682165
99	0.1245673328
100	0.1241223312
101	0.1237558302
102	0.1232748516
103	0.1227647379
104	0.1223107751
105	0.1215787775
106	0.1212425803
107	0.1205949603
108	0.1202673065
109	0.1196867858
110	0.1192366235
111	0.1186932706
112	0.1183801585
113	0.118108618
114	0.1176474581
115	0.1173518321
116	0.1168295619
117	0.1164777107
118	0.1161697091
119	0.1153818256
120	0.1150150629
121	0.1145390138
122	0.1139396037
123	0.1134373074
124	0.1130300508
125	0.1129071227
126	0.1126702379
127	0.112175751
128	0.1117904638
129	0.111244964
130	0.1109842196
131	0.1105234415
132	0.1102559925
133	0.1097781898
134	0.1096246381
135	0.1092537884
136	0.1089690123
137	0.1087124612
138	0.1085627393
139	0.1083612557
140	0.1080983524
141	0.1078333102
142	0.1077272037
143	0.1074663374
144	0.1071160065
145	0.1066549211
146	0.1063299653
147	0.1058137121
148	0.1056107034
149	0.1051492344
150	0.1044265209
151	0.104225094
152	0.1037169636
153	0.1035682402
154	0.1030796082
155	0.1029745204
156	0.1028550298
157	0.1027046994
158	0.1025113609
159	0.1020290569
160	0.1018901718
161	0.1012502112
162	0.1011538747
163	0.1010033601
164	0.1006198855
165	0.1003243261
166	0.09978679485
167	0.09959887829
168	0.09921086884
169	0.09902277814
170	0.09869173596
171	0.09865779613
172	0.0985013923
173	0.09806101011
174	0.09789695142
175	0.09775566682
176	0.09750780833
177	0.09722071501
178	0.09706270397
179	0.09699316362
180	0.09681956316
181	0.09656665454
182	0.09629694964
183	0.09614005189
184	0.09581213693
185	0.0956082412
186	0.09545608278
187	0.09532897805
188	0.09464173203
189	0.09450479091
190	0.09447079312
191	0.09389772304
192	0.09322446638
193	0.09288641469
194	0.09254295472
195	0.09210845677
196	0.09175831858
197	0.09108213461
198	0.09099078804
199	0.09084409941
200	0.09057502753
201	0.09040969313
202	0.08991866813
203	0.08982833107
204	0.08970238696
205	0.08961742831
206	0.0894204341
207	0.0890163286
208	0.08871013333
209	0.08833674366
210	0.08821213298
211	0.08814529335
212	0.08771013545
213	0.08750908259
214	0.08716735249
215	0.08687301828
216	0.08644148554
217	0.08637152981
218	0.08611257841
219	0.08579088252
220	0.08574835339
221	0.08570267761
222	0.08544658263
223	0.08518324083
224	0.08482254526
225	0.08424443629
226	0.08393304935
227	0.08377731335
228	0.08348416837
229	0.08325301842
230	0.08313068555
231	0.08282253919
232	0.08213571867
233	0.08185392817
234	0.08115319768
235	0.08079824461
236	0.08046324183
237	0.08043489577
238	0.08020568251
239	0.07999438639
240	0.07987269443
241	0.0795424116
242	0.07922141288
243	0.07914524646
244	0.07887411648
245	0.07884550766
246	0.07881119248
247	0.07857690526
248	0.0783136981
249	0.07794891417
250	0.07788322558
251	0.07774634559
252	0.07751573525
253	0.07746739025
254	0.07738299078
255	0.07722089684
256	0.07717082293
257	0.07696803933
258	0.07653420127
259	0.07603225643
260	0.07570693865
261	0.07557014379
262	0.07538223758
263	0.07532663374
264	0.07475983366
265	0.074673023
266	0.07465181381
267	0.07400171217
268	0.07391618013
269	0.07383223177
270	0.07337200773
271	0.07317561637
272	0.07299455998
273	0.07289979392
274	0.07257226679
275	0.07246634227
276	0.07232146161
277	0.07220525449
278	0.07200298678
279	0.07143368359
280	0.07128175904
281	0.07109313535
282	0.07052794156
283	0.07045628687
284	0.0703620219
285	0.07014382779
286	0.06993869523
287	0.06963184537
288	0.06917630292
289	0.06883034144
290	0.06859276759
291	0.06840406997
292	0.06824757321
293	0.06801184808
294	0.06787139231
295	0.06749331366
296	0.06715339217
297	0.06704319739
298	0.066938315
299	0.06675780479
300	0.06664757984
301	0.06611280279
302	0.06573757431
303	0.06566729812
304	0.06520891659
305	0.06492430738
306	0.06454829045
307	0.06430617524
308	0.06397179947
309	0.0638787665
310	0.06359874377
311	0.06333472974
312	0.06325068838
313	0.06313978751
314	0.06272117074
315	0.0624944754
316	0.06231603425
317	0.0621712273
318	0.06195082013
319	0.06174937528
320	0.06158323018
321	0.06139622554
322	0.06098146023
323	0.06075070678
324	0.06065338557
325	0.06034028305
326	0.06023688723
327	0.05973427901
328	0.05968067177
329	0.05955529621
330	0.05937257546
331	0.05916483209
332	0.05866403613
333	0.05859597817
334	0.05849031613
335	0.05837051706
336	0.05808981983
337	0.05787808101
338	0.05766610539
339	0.057295459
340	0.05711757929
341	0.05684356138
342	0.05665855451
343	0.05640157279
344	0.0563722965
345	0.05625318928
346	0.05616604662
347	0.05600143815
348	0.05597131012
349	0.0557173792
350	0.05531290147
351	0.05513373107
352	0.05503513137
353	0.05484674435
354	0.05468313782
355	0.05455846704
356	0.05453305978
357	0.05450665896
358	0.05442599527
359	0.0543966562
360	0.05426561878
361	0.05414421887
362	0.05405132775
363	0.05387444945
364	0.05380706921
365	0.05378164992
366	0.05346364575
367	0.05333808984
368	0.05329373044
369	0.05302347919
370	0.05290775588
371	0.05248357328
372	0.0524384126
373	0.05228794438
374	0.05214589135
375	0.05196829777
376	0.05186523363
